#,Zerpmon,Types,,White Move #1,Dmg,Type,ID,%,White Move #2,Dmg,Type,ID,%,Gold Move #1,Dmg,Type,ID,%,Gold Move #2,Dmg,Type,ID,%,Purple Move,Stars,ID,%,Purple Move #2,Stars,ID,%,Blue Move,ID,%,Miss,ID,%,NFToken ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Arcanox,Fighting,Psychic,Reality Bend,125,Psychic,#406,11.00%,Dragon Kick,120,Fighting,#131,18.00%,Close Combat,85,Fighting,#136,12.00%,Aura Sphere Blast,70,Psychic,#207,15.00%,Hypnosis Haze,*,#209,10.00%,Thought Scramble,****,#212,12.00%,Riftwalk,#381,4.00%,,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1E8DDA3A0000019F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Magikat,Psychic,,Twilight Takedown,50,Dark,#288,11.00%,Confusion Strike,50,Psychic,#198,15.00%,Aura Sphere Blast,70,Psychic,#207,10.00%,Snuggle Tackle,70,Normal,#27,7.00%,Thought Scramble,****,#212,21.00%,Taunt and Tease,****,#32,15.00%,Illusion,#392,9.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1576F95A000000BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Crystaline,Ghost,Psychic,Ethereal Blast,80,Ghost,#254,23.00%,Confusion Strike,50,Psychic,#198,18.00%,Mighty Migraine,40,Psychic,#205,15.00%,Night Terror,70,Ghost,#261,10.00%,Ghostly Possession,****,#266,15.00%,Ice Wall,***,#121,8.00%,,,,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E47CE0BCC00000131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Galaxicat,Ghost,Psychic,Phantom Abyss,125,Ghost,#409,10.00%,Reality Bend,125,Psychic,#406,13.00%,Hailstorm Fury,70,Ice,#117,17.00%,Night Terror,70,Ghost,#261,16.00%,Ghostly Possession,****,#266,12.00%,Haunting Curse,**,#264,8.00%,Mirage,#383,10.00%,,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3573AB3B000001A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Mightus,Fighting,,Spinning Backfist,50,Fighting,#125,12.00%,Metal Whip,80,Steel,#307,12.00%,Smack Down,70,Fighting,#135,8.00%,Deathly Dismemberment,85,Undead,#370,16.00%,Iron Defense,**,#318,13.00%,Kung Fu Confusion,****,#140,15.00%,Detect,#390,14.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E2C5CCA5B000000C0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Cracken,Dark,Fighting,Iron Strike,100,Fighting,#130,12.00%,Dragon Kick,120,Fighting,#131,22.00%,Ground Shatter,100,Ground,#166,11.00%,Umbral Uppercut,40,Dark,#295,18.00%,Kung Fu Confusion,****,#140,10.00%,,,,,Backflip,#378,9.00%,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5EB3DCCD00000132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Torridon,Dark,Fighting,Darkness Plunge,125,Dark,#411,18.00%,Fatal Sneak Attack,125,Fighting,#395,13.00%,Extreme Speed,85,Normal,#28,14.00%,Close Combat,85,Fighting,#136,21.00%,Guard Up,***,#139,7.00%,,,,,Counter,#389,8.00%,,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E4C597C3C000001A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Greech,Dark,,Shadowy Sweep,80,Dark,#290,22.00%,,,,,0.00%,Eclipse Eruption,55,Dark,#296,9.00%,Body Slam,60,Normal,#11,11.00%,Nocturnal Nightmare,****,#302,23.00%,Dark Whispers,**,#300,10.00%,Protect,#377,13.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E43429B5C000000C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Reech,Dark,Poison,Bone Breaker,100,Fighting,#129,26.00%,Venomous Bite,50,Poison,#144,8.00%,Venom Pounce,70,Poison,#153,20.00%,Obilivion Orb,70,Dark,#297,10.00%,Nocturnal Nightmare,****,#302,9.00%,Dark Whispers,**,#300,6.00%,Parry,#388,8.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7599ADCE00000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Wretch,Dark,Poison,Venom Nova,125,Poison,#403,17.00%,Touch of Death,125,Undead,#414,20.00%,Noxious Eruption,85,Poison,#154,17.00%,Obilivion Orb,70,Dark,#297,10.00%,Venemous Vortex,****,#158,5.00%,Corrosive Vapors,**,#156,8.00%,Burrow,#385,5.00%,,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E633F4D3D000001A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,Uuvuu,Normal,,Stomp,65,Normal,#12,19.00%,Skull Bash,80,Normal,#14,16.00%,Snuggle Tackle,70,Normal,#27,10.00%,Cold Snap Kick,40,Ice,#115,10.00%,Taunt and Tease,****,#32,16.00%,Screech,***,#31,10.00%,Evade,#375,8.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5A286C5D000000C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Sparquill,Ice,Normal,Last Resort,120,Normal,#24,18.00%,Ice Fang,50,Ice,#108,17.00%,Hailstorm Fury,70,Ice,#117,18.00%,Whirlwind Whack,70,Flying,#189,14.00%,Taunt and Tease,****,#32,8.00%,Ice Wall,***,#121,6.00%,Dodge,#376,4.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E8C7F7ECF00000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Crystalox,Ice,Normal,Frozen Tundra,125,Ice,#402,18.00%,Last Resort,120,Normal,#24,15.00%,Omega Steel Strike,85,Steel,#316,12.00%,Hailstorm Fury,70,Ice,#117,13.00%,Ice Wall,***,#121,12.00%,Freeze Ray,**,#120,8.00%,Evade,#375,5.00%,,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7A251E3E000001A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Butle,Grass,,Razor Leaf,30,Grass,#70,18.00%,Solar Beam,100,Grass,#75,14.00%,Blossom Blast,40,Grass,#79,12.00%,Poisonous Puddle,40,Poison,#151,14.00%,Floral Fusion,****,#86,15.00%,Sandstorm Shield,****,#176,17.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E710E3D5E000000C3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Foliescent,Grass,Psychic,Brain Torment,80,Psychic,#427,17.00%,Solar Beam,100,Grass,#75,11.00%,Chlorophyll Charge,85,Grass,#82,13.00%,Aura Sphere Blast,70,Psychic,#207,23.00%,Telekinetic Shield,**,#210,11.00%,Mind Control,***,#211,14.00%,,,,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA3654FD000000135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,Deerant,Grass,Psychic,Roots Below,125,Grass,#400,16.00%,Death Hug,125,Normal,#397,20.00%,Aura Sphere Blast,70,Psychic,#207,12.00%,Chlorophyll Charge,85,Grass,#82,11.00%,Root Rend,**,#84,10.00%,Telekinetic Shield,**,#210,7.00%,Detect,#390,11.00%,,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E910AEF3F000001A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Repbot,Steel,,Chrono Steel Blast,100,Steel,#310,11.00%,Wild Rush,80,Normal,#15,9.00%,Steel Swipe,55,Steel,#314,12.00%,Jet Strike,55,Normal,#26,11.00%,Metallic Harden,***,#319,18.00%,Screech,***,#31,15.00%,Dodge,#376,9.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E87F40E5F000000C4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Geomech,Fighting,Steel,Bone Breaker,100,Fighting,#129,19.00%,Metallic Rush,80,Steel,#308,20.00%,Bolt Blade,70,Steel,#315,13.00%,,,,,,Iron Defense,**,#318,18.00%,Metallic Harden,***,#319,18.00%,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EBA4B20D100000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,Steelynx,Fighting,Steel,Absolute Iron,125,Steel,#412,16.00%,Bone Breaker,100,Fighting,#129,17.00%,Extreme Speed,85,Normal,#28,12.00%,Omega Steel Strike,85,Steel,#316,16.00%,Steel Plague,****,#320,8.00%,Iron Defense,**,#318,8.00%,Block,#394,5.00%,,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EA7F0C040000001A5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,Aline,Ghost,,Poltergeist Strike,50,Ghost,#251,15.00%,Undead Wail,50,Undead,#359,10.00%,Night Terror,70,Ghost,#261,15.00%,Deathly Decimation,120,Ghost,#258,8.00%,Soul Drain,***,#265,20.00%,Necromancer's Grasp,***,#373,17.00%,,,0.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9ED9DF60000000C5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Frostolem,Ghost,Ice,Blizzard Burst,50,Ice,#107,17.00%,Winter's Wrath,120,Ice,#113,16.00%,Ghostly Guillotine,85,Ghost,#262,20.00%,Night Terror,70,Ghost,#261,21.00%,Ice Wall,***,#121,9.00%,,,,,,,,Miss,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED130F1D200000137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Cryogord,Ghost,Ice,Frozen Tundra,125,Ice,#402,15.00%,Death Hug,125,Normal,#397,18.00%,Ghostly Guillotine,85,Ghost,#262,12.00%,Hailstorm Fury,70,Ice,#117,20.00%,Ice Wall,***,#121,8.00%,Icy Wind,*,#119,4.00%,Protect,#377,6.00%,,#1,17.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EBED69141000001A6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Batrop,Cosmic,,Nebula Burst,50,Cosmic,#341,12.00%,Interdimensional Rift,80,Cosmic,#343,11.00%,Interstellar Impact,85,Cosmic,#352,21.00%,Solar Storm,70,Cosmic,#351,4.00%,Space Time Warp,**,#354,25.00%,Lullaby,**,#30,17.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB5BFB061000000C6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Geminat,Cosmic,,Interdimensional Rift,80,Cosmic,#343,21.00%,Frozen Spear,80,Ice,#110,10.00%,Solar Storm,70,Cosmic,#351,15.00%,Shockwave Smash,85,Electric,#100,11.00%,Mind Control,***,#211,10.00%,Cosmic Radiation,***,#355,10.00%,Illusion,#392,12.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE816C2D300000138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Solarfyre,Cosmic,Fire,Dimensional Lazer,125,Cosmic,#396,17.00%,Fireball Storm,120,Fire,#42,15.00%,Electro Ball,70,Electric,#99,12.00%,Interstellar Impact,85,Cosmic,#352,15.00%,Aurora Borealis,****,#356,10.00%,Eclipse Edge,*,#353,6.00%,Fly,#391,10.00%,,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED5BC6242000001A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,Treegle,Ground,,Sandstorm Fury,80,Ground,#164,18.00%,Bump and Run,100,Normal,#20,16.00%,Digging Strike,55,Ground,#170,10.00%,,,,,0.00%,Sandstorm Shield,****,#176,15.00%,Rock Shield,**,#246,19.00%,Counter,#389,12.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ECCA58162000000C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,Tragapod,Ground,Rock,Ground Shatter,100,Ground,#166,20.00%,Rocky Rampage,100,Rock,#237,20.00%,Tremor Shake,70,Ground,#171,10.00%,Jet Strike,55,Normal,#26,8.00%,Dust Devil,**,#174,10.00%,Sand Pit Trap,***,#175,10.00%,Counter,#389,11.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EFEFC93D400000139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,Rumblphant,Ground,Rock,Meteoric Impact,125,Rock,#408,16.00%,Death Charge,120,Normal,#23,20.00%,Fissure Quake,85,Ground,#172,18.00%,Tremor Shake,70,Ground,#171,15.00%,Sand Pit Trap,***,#175,5.00%,,,,,Counter,#389,7.00%,,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EECA23343000001A8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Jelliflash,Ghost,Poison,Ectoplasmic Explosion,80,Ghost,#253,12.00%,Venom Nova,125,Poison,#403,14.00%,Psybeam Burst,50,Psychic,#197,10.00%,Telepathic Tempest,85,Psychic,#208,16.00%,Ghostly Possession,****,#266,10.00%,Acid Rain,***,#157,10.00%,Protect,#377,13.00%,Miss,#1,15.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E500E15B60000011B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,Zyphyrsh,Ghost,Poison,Acidic Avalanche,100,Poison,#147,14.00%,Teleport Strike,80,Psychic,#199,9.00%,Ghostly Guillotine,85,Ghost,#262,20.00%,Sludge Cannon,55,Poison,#152,18.00%,Phantom Scream,*,#263,9.00%,Ghostly Possession,****,#266,10.00%,Shadow Swap,#382,9.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E66F3E6B70000011C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Mechaniwing,Flying,Steel,Wing Slash,50,Flying,#180,12.00%,Feather Hurricane,50,Flying,#179,14.00%,Steel Swipe,55,Steel,#314,7.00%,Bolt Blade,70,Steel,#315,10.00%,Metallic Harden,***,#319,24.00%,Feathered Fling,****,#194,10.00%,Fly,#391,13.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7DD9B7B80000011D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,Chronoclaw,Flying,Steel,Wing Slash,50,Flying,#180,8.00%,Absolute Iron,125,Steel,#412,7.00%,Bolt Blade,70,Steel,#315,34.00%,Cyclone Kick,55,Flying,#188,18.00%,Brave Bird,***,#193,16.00%,,,,0.00%,Fly,#391,5.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E94BF88B90000011E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Graviraptor,Flying,Steel,Aeroblast,120,Flying,#186,25.00%,Metallic Rush,80,Steel,#308,21.00%,Alloy Attack,40,Steel,#313,7.00%,,,,,0.00%,Brave Bird,***,#193,16.00%,Metallic Harden,***,#319,7.00%,Fly,#391,13.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EABA559BA0000011F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,Geopup,Rock,,Rock Blast,30,Rock,#232,10.00%,,,,,0.00%,Quick Attack,40,Normal,#25,23.00%,Rock Throw,40,Rock,#241,21.00%,Quarry Coffin,****,#248,26.00%,Screech,***,#31,10.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC28B2ABB00000120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,Fossilfox,Rock,,Gemstone Missile,80,Rock,#235,22.00%,Iron Strike,100,Fighting,#130,10.00%,Geode Grenade,85,Rock,#244,30.00%,Jet Strike,55,Normal,#26,12.00%,Quarry Coffin,****,#248,4.00%,,,,0.00%,Dodge,#376,11.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ED970FBBC00000121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,Snodash,Ice,,Frost Bite,30,Ice,#105,17.00%,Blizzard Burst,50,Ice,#107,16.00%,Hailstorm Fury,70,Ice,#117,13.00%,Snuggle Tackle,70,Normal,#27,10.00%,Ice Wall,***,#121,15.00%,Blizzard Cataclysm,****,#122,19.00%,,,0.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF056CCBD00000122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Spectolf,Ice,,Ice Fang,50,Ice,#108,19.00%,Frozen Tundra,125,Ice,#402,9.00%,Hailstorm Fury,70,Ice,#117,12.00%,Night Terror,70,Ghost,#261,18.00%,Blizzard Cataclysm,****,#122,17.00%,Ice Wall,***,#121,13.00%,,,0.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E073C9DBE00000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,Glacialsaur,Ice,,Arctic Avalanche,120,Ice,#114,17.00%,Glacial Crush,100,Ice,#111,20.00%,Close Combat,85,Fighting,#136,10.00%,,,,,0.00%,Blizzard Cataclysm,****,#122,12.00%,Ice Wall,***,#121,12.00%,Counter,#389,9.00%,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E1E226EBF00000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,Pigloo,Ice,Ground,Frozen Tundra,125,Ice,#402,16.00%,Sandblast,50,Ground,#162,9.00%,Electro Ball,70,Electric,#99,13.00%,Shockwave Smash,85,Electric,#100,20.00%,Taunt and Tease,****,#32,12.00%,Freeze Ray,**,#120,10.00%,Backflip,#378,10.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E224273B400000119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,Permafluff,Ice,Electric,Sparkle Wave,50,Fairy,#324,12.00%,Bone Breaker,100,Fighting,#129,9.00%,Zap Cannon,80,Electric,#91,13.00%,Crystal Crush,85,Ice,#118,9.00%,Ice Wall,***,#121,25.00%,Bubble Barrier,**,#66,15.00%,Burrow,#385,7.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E392844B50000011A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Zephear,Dark,Undead,Midnight Maul,80,Dark,#289,18.00%,Demonic Deluge,100,Undead,#364,25.00%,Cursed Cut,55,Ghost,#260,7.00%,Obilivion Orb,70,Dark,#297,11.00%,Death's Dominion,****,#374,7.00%,Nocturnal Nightmare,****,#302,10.00%,Riftwalk,#381,12.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3F8E01E200000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Torrentaur,Dark,Fighting,Dark Energy Blast,100,Dark,#291,19.00%,Fatal Sneak Attack,125,Fighting,#395,10.00%,Smack Down,70,Fighting,#135,14.00%,Bolt Blade,70,Steel,#315,13.00%,Guard Up,***,#139,12.00%,Metallic Harden,***,#319,8.00%,Shadow Swap,#382,13.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E11C25FE000000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Cosmihawk,Cosmic,Flying,Galactic Singularity,120,Cosmic,#348,18.00%,Meteor Rush,120,Rock,#239,10.00%,Whirlwind Whack,70,Flying,#189,9.00%,Solar Storm,70,Cosmic,#351,10.00%,Charm Beam,**,#336,15.00%,Brave Bird,***,#193,16.00%,Fly,#391,9.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E28A830E100000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Psychodile,Psychic,Water,Psyshock Slam,100,Psychic,#202,20.00%,Dimensional Lazer,125,Cosmic,#396,20.00%,Psychic Surge,55,Psychic,#206,14.00%,Omega Steel Strike,85,Steel,#316,8.00%,Aqua Veil,***,#67,10.00%,Bubble Barrier,**,#66,5.00%,Mirage,#383,11.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E5A93D7D80000013D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Lunagon,Dragonling,,Tailwhip,50,Dragon,#270,7.00%,Whitefire,125,Dragon,#410,18.00%,Supernova,70,Dragon,#279,20.00%,Solar Storm,70,Cosmic,#351,15.00%,Aurora Borealis,****,#356,15.00%,,,,,Backflip,#378,13.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7179A8D90000013E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Darb,Dark,Rock,Mental Shockwave,100,Psychic,#201,2.00%,Obsidian Blast,100,Rock,#238,2.00%,Night Terror,70,Ghost,#261,2.00%,Obilivion Orb,70,Dark,#297,2.00%,Blinding Light,**,#451,40.00%,Sucker Punch,***,#448,40.00%,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E885F79DA0000013F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Enzone,Cosmic,Grass,Thorn Blizzard,120,Grass,#77,2.00%,Zap Cannon,80,Electric,#91,2.00%,Aurora Blast,55,Cosmic,#350,2.00%,Solar Storm,70,Cosmic,#351,2.00%,Wonderland,*****,#470,40.00%,Strong Winds,*****,#462,40.00%,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9F454ADB00000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,Krakno,Water,,Demonic Deluge,100,Undead,#364,2.00%,Vortex Tsunami,125,Water,#399,2.00%,Torrential Tempest,70,Water,#63,2.00%,Psychic Surge,55,Psychic,#206,2.00%,Rapid Evolution,*****,#464,40.00%,Total Darkness,*****,#468,40.00%,Mirage,#383,2.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB62B1BDC00000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Aquanix,Ground,Water,Hydro Cannon,80,Water,#56,2.00%,Earthquake,100,Ground,#165,2.00%,Blaze Rush,40,Dragon,#277,2.00%,Infernal Explosion,85,Fire,#46,2.00%,Disarm,****,#441,40.00%,Special Talent,***,#446,40.00%,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7ECD10ECDD00000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Pyrotorm,Fire,Ground,Fireball Storm,120,Fire,#42,2.00%,Ground Shatter,100,Ground,#166,2.00%,Dimensional Shredder,85,Dragon,#280,2.00%,Infernal Explosion,85,Fire,#46,2.00%,Hellfire,*****,#454,40.00%,Sacred Garden,*****,#456,40.00%,,,,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE3F6BDDE00000143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Steelonix,Dark,Steel,Twilight Takedown,50,Dark,#288,10.00%,Metal Fang,100,Steel,#309,21.00%,Obilivion Orb,70,Dark,#297,15.00%,Close Combat,85,Fighting,#136,14.00%,Metallic Harden,***,#319,12.00%,Iron Defense,**,#318,9.00%,,,,Miss,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E6D59A3E400000149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Goblino,Normal,,Cheeky Pinch,50,Normal,#415,14.00%,Wild Rush,80,Normal,#15,12.00%,Malicious Pinch,70,Dark,#416,18.00%,Jet Strike,55,Normal,#26,13.00%,Taunt and Tease,****,#32,21.00%,Confuse Ray,*,#29,12.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E843F74E50000014A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Tidelin,Water,,Cheeky Pinch,50,Normal,#415,14.00%,Tidal Wave,80,Water,#55,12.00%,Malicious Pinch,70,Dark,#416,18.00%,Water Whip,55,Water,#62,13.00%,Briny Blast,****,#68,21.00%,Seafoam Shield,*,#65,12.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9B2545E60000014B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Pyrolin,Fire,,Cheeky Pinch,50,Normal,#415,14.00%,Magma Blast,80,Fire,#38,12.00%,Malicious Pinch,70,Dark,#416,18.00%,Searing Strike,55,Fire,#44,13.00%,Pheonix Fury,****,#50,21.00%,Fire Cloak,*,#47,12.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB20B16E70000014C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Thunderlin,Electric,,Cheeky Pinch,50,Normal,#415,14.00%,Zap Cannon,80,Electric,#91,12.00%,Malicious Pinch,70,Dark,#416,18.00%,Spark Shuriken,55,Electric,#98,13.00%,Shockwave Shield,****,#104,21.00%,Surge Shield,*,#101,12.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC8F0E7E80000014D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Leaflin,Grass,,Cheeky Pinch,50,Normal,#415,14.00%,Bramble Barrage,80,Grass,#73,12.00%,Malicious Pinch,70,Dark,#416,18.00%,Pollen Puff,55,Grass,#80,13.00%,Floral Fusion,****,#86,21.00%,Petal Dance,*,#83,12.00%,,,,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EDFD6B8E90000014E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Horleaf,Grass,Ground,Bramble Barrage,80,Grass,#73,17.00%,Bump and Run,100,Normal,#20,21.00%,Chlorophyll Charge,85,Grass,#82,17.00%,Leaf Tornado,70,Grass,#81,16.00%,Seed Scatter,***,#85,8.00%,Floral Fusion,****,#86,6.00%,Dodge,#376,5.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF6BC89EA0000014F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Taurleaf,Grass,Ground,Thorn Shot,80,Grass,#420,15.00%,Death Charge,120,Normal,#23,18.00%,Fissure Quake,85,Ground,#172,17.00%,Rock Throw,40,Rock,#241,10.00%,Iron Defense,**,#318,12.00%,Rock Shield,**,#246,11.00%,Burrow,#385,7.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0DA25AEB00000150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
